nodes;coordX;coordY
769154942;0.7415919;47.365348
769154944;0.7396772;47.3645301
3259654017;0.6318766;47.420593
297201258;0.6873461;47.390845
9828065161;0.7258241;47.4475722
634281873;0.7381152;47.3355824
634281882;0.7380193;47.3354321
840327067;0.5062643;47.3688862
634281885;0.7380515;47.3353748
3829948323;0.7188562;47.4547564
634281906;0.7382186;47.3353053
840327093;0.5131818;47.3711749
840327102;0.5061298;47.3693799
634281924;0.7383466;47.3355902
840327144;0.5082248;47.3698433
825647089;0.6926765;47.3437276
840327156;0.5053542;47.369804
8138809344;0.7527489;47.3654421
8138809345;0.7523973;47.3624267
840327172;0.5075081;47.3692157
5275934730;0.549391;47.2884904
452485135;0.6849536;47.3954876
3075629072;0.6385876;47.3396576
452485138;0.6859508;47.3954838
3075629075;0.6382045;47.3410144
2347261975;0.7467801;47.3328365
8138809368;0.7541259;47.3630307
8138809369;0.7581639;47.3637492
452485144;0.6854462;47.39539
452485145;0.686055;47.3952727
2672975900;0.6675117;47.3789252
2347261976;0.7382713;47.3358299
2347261985;0.7378221;47.3370086
569008162;0.6541466;47.3769028
569008163;0.6541177;47.3769283
6295019556;0.7375957;47.4210591
6295019557;0.7378941;47.4211014
2672975908;0.6664913;47.3793463
569008165;0.6541327;47.3767251
840327208;0.5071514;47.3683872
2672975909;0.6679316;47.3795528
840327211;0.5122705;47.3710926
569008172;0.654323;47.3768747
569008173;0.6544414;47.3769994
840327215;0.5072753;47.3696477
569008175;0.6564178;47.376002
627859505;0.7043644;47.37747
569008178;0.6564005;47.375902
8138809395;0.7579708;47.3640199
569008179;0.656142;47.3758944
569008183;0.6554748;47.3769178
569008184;0.6562044;47.3768221
2672975928;0.6717117;47.3797158
627859516;0.7050831;47.3775538
8138809406;0.7583061;47.3646576
8138809407;0.7578863;47.3646422
627859518;0.7091074;47.3786966
840327238;0.5097578;47.3693375
569008198;0.6570602;47.37586
569008200;0.6567767;47.3759693
840327241;0.5146768;47.3704885
2347262026;0.7550914;47.3618325
569008202;0.6565446;47.3760664
627859536;0.7099067;47.3776291
627859540;0.7103143;47.3772001
840327254;0.507721;47.3708351
627859544;0.7111158;47.3763581
569008218;0.6567934;47.3767449
634282076;0.6476451;47.3468985
2672975965;0.6662597;47.382377
2672975967;0.6650214;47.3823956
569008231;0.6584133;47.3783108
2347262056;0.7178904;47.3718078
6373269609;0.693165;47.4207493
6373269610;0.6936386;47.4207174
569008232;0.6570829;47.377838
9551634536;0.5074765;47.2817764
9551634535;0.5056031;47.2809872
627859570;0.7039253;47.3743379
569008243;0.6587256;47.3794242
569008245;0.6575652;47.3794687
627859575;0.7038877;47.3756759
2672976001;0.660255;47.3846717
4449656970;0.7130988;47.4586317
627859596;0.706903;47.3761997
2672976017;0.6692001;47.3853478
627859603;0.7088176;47.3767676
2672976032;0.6702584;47.3855972
2672976033;0.6708349;47.3857358
2672976036;0.6675712;47.386251
2672976037;0.6675452;47.3863269
2672976040;0.6719473;47.3866417
2672976041;0.6595165;47.3867497
2672976042;0.6596114;47.3867898
2672976047;0.6672392;47.3871709
5546336432;0.6681018;47.4199831
2672976051;0.6671622;47.387391
2672976054;0.6671212;47.3875093
840327353;0.5068288;47.3681931
1371955385;0.5430552;47.347809
5546336445;0.6677597;47.4191117
5546336446;0.6677305;47.4190701
1371955395;0.5427159;47.3487039
840327372;0.5076645;47.3697227
665870542;0.7432523;47.4294979
2309775569;0.6816968;47.4087444
665870558;0.7479772;47.4216052
2309775584;0.6816195;47.4091818
665870567;0.7569508;47.4171702
665870571;0.7475967;47.426963
665870574;0.7586358;47.4182267
665870576;0.7591567;47.4186633
665870583;0.7608457;47.4197003
1601462525;0.5965202;47.4031935
665870592;0.7679079;47.4203286
4420559125;0.6910254;47.3731926
4420559126;0.6913273;47.3732459
1601462559;0.5975616;47.4037899
3769000230;0.6406982;47.3846848
3769000251;0.6400827;47.3852005
5753692476;0.7194797;47.4453351
3769000255;0.6403862;47.3852242
5753692480;0.7195037;47.4462074
1469342018;0.6579343;47.3765969
4620968274;0.742484;47.3536858
4620968278;0.7417226;47.353593
9176768863;0.6816141;47.3637318
9176768864;0.6816427;47.363688
540041574;0.6842594;47.3754344
540041575;0.6853939;47.3756227
540041576;0.6838483;47.3778264
540041577;0.6836314;47.3772171
9176768873;0.6834153;47.3640392
9176768876;0.6837957;47.3640608
540041581;0.6866333;47.3762233
540041582;0.6847673;47.3777585
540041583;0.6853849;47.3777215
540041584;0.6848777;47.3782771
540041585;0.6856409;47.3781935
540041587;0.6846077;47.3777683
540041588;0.6845748;47.3771631
540041589;0.6867167;47.3769457
540041591;0.687332;47.3768252
540041592;0.6872909;47.3783343
540041593;0.6869849;47.3775934
540041594;0.6839086;47.3789808
540041595;0.6849929;47.3787682
540041596;0.6838922;47.3786229
540041597;0.6849468;47.3785856
8493490565;0.6573021;47.3223706
8493490569;0.6574549;47.3221566
8493490573;0.6576507;47.3220902
8493490587;0.6579815;47.3225933
634282401;0.6442074;47.3463028
8493490594;0.6591905;47.3222495
889479587;0.5017588;47.3584397
8493490595;0.6589262;47.3222997
8493490597;0.6589142;47.3217804
8493490596;0.6586419;47.3218615
4449657255;0.7105373;47.4600568
634282409;0.6439979;47.3462909
4449657258;0.7071748;47.4592848
4449657257;0.7070879;47.4592692
634282418;0.6438286;47.3461666
835871155;0.527198;47.3834224
634282439;0.6441344;47.3458797
889479636;0.510113;47.3574413
835871198;0.5303515;47.3844086
5516845544;0.7474962;47.3331453
6434349551;0.6504234;47.4517269
6434349553;0.650514;47.451682
6434349556;0.6506438;47.4517035
9162088949;0.6960747;47.3595268
9162088950;0.696057;47.359573
9287655930;0.6102174;47.3420618
9162088955;0.6959491;47.3602122
9162088957;0.6955667;47.3615535
9162088959;0.6951342;47.3620775
51405317;0.6181077;47.4245126
3769000464;0.6402695;47.3852539
8173675034;0.7524535;47.3683355
3769000485;0.6399911;47.3853347
8173675054;0.7470877;47.3685598
9162089012;0.6954843;47.3618575
9160122936;0.6948832;47.3606857
3769000509;0.6402562;47.3853706
5341733439;0.5049063;47.3035159
8173675074;0.7566018;47.3688095
8173675078;0.7562649;47.3687342
8173675083;0.7550754;47.3686425
524313169;0.5354601;47.2998719
3769000530;0.6396075;47.3855033
3764937297;0.7469603;47.4017604
9160122964;0.6947709;47.3599141
9160122965;0.6947873;47.3598723
3769000537;0.6398494;47.3855424
8173675102;0.7432594;47.3689844
8173675110;0.7446738;47.3688696
8865735271;0.6516144;47.3471449
8173675112;0.7475048;47.3686034
8173675111;0.7460296;47.3687433
4140720747;0.7504772;47.3239216
9160122989;0.6955008;47.3598766
9160122990;0.6955123;47.3598515
9160122991;0.6957081;47.3599163
6798336646;0.5714756;47.3818825
6798336647;0.6105531;47.3876013
837575306;0.5371248;47.3924566
837575307;0.5382736;47.3923235
7814800019;0.6837997;47.3436628
524313236;0.4844506;47.3311944
936403630;0.6544484;47.3795114
1800954556;0.7152736;47.376068
1800954557;0.7151501;47.3760353
936403654;0.6543648;47.3798334
936403655;0.6489522;47.3858503
3141821130;0.7335546;47.3642095
2198889163;0.7047437;47.3589387
2198889164;0.6941993;47.3590217
826434253;0.7037921;47.341107
2198889166;0.6939315;47.3590467
1424646883;0.5566977;47.3758771
1109680883;0.7324565;47.3698494
1109680886;0.7229482;47.3685725
6485205772;0.6632685;47.3917498
8039850766;0.7080194;47.3390753
4140720915;0.7547734;47.3316521
4620968728;0.7430634;47.350174
4140720921;0.755208;47.3315174
1109680924;0.7250432;47.3688709
4620968738;0.7468833;47.3516853
447898412;0.6749708;47.3429284
447898414;0.6746543;47.3416828
5879391035;0.6810746;47.384971
5879391038;0.6812253;47.3853414
5879391039;0.6812321;47.3853992
8483529535;0.6027576;47.3630247
8483529539;0.6023153;47.3627822
903504707;0.7570815;47.3859892
903504710;0.7570927;47.38604
1109680974;0.7244351;47.3687698
1349018470;0.7271342;47.40398
1349018477;0.7263519;47.4037529
447898481;0.6757057;47.3418414
3815400314;0.765376;47.4145766
3815400316;0.7635928;47.4159957
3815400319;0.7635929;47.4160455
3815400321;0.7625394;47.4161474
485254019;0.6677309;47.4230259
485254021;0.6676164;47.4230717
485254025;0.6666214;47.4234932
485254028;0.6658394;47.4261233
3815400334;0.7639374;47.417496
485254030;0.6671227;47.4255493
485254032;0.6672714;47.4257179
3815400337;0.7627238;47.4174235
485254034;0.666375;47.424744
3815400339;0.7627507;47.4176115
447898511;0.677259;47.341918
485254037;0.6660855;47.4247018
447898510;0.6770319;47.3422891
1109681050;0.7201543;47.3719294
485254048;0.6663004;47.4244875
4353057698;0.6299419;47.391876
3815400356;0.7669628;47.4160872
4353057702;0.627625;47.3915972
4353057703;0.6267446;47.3921512
485254066;0.6646563;47.4252989
485254068;0.6664502;47.4258429
1401709498;0.6979137;47.365793
485254078;0.6654535;47.4249674
485254081;0.667395;47.4254412
5761950663;0.604516;47.3271027
485254091;0.6671636;47.4232689
1109681104;0.7244622;47.3687457
4353057748;0.6158704;47.388582
1109681110;0.7237367;47.3691832
485254102;0.6667599;47.42182
9105859543;0.704174;47.4088864
6596290590;0.7163724;47.3777765
447898589;0.6717952;47.3424608
1109681119;0.7232422;47.3690906
485254114;0.6649778;47.4206172
6596290592;0.7163671;47.3777197
485254116;0.6653225;47.422421
4353057766;0.6116578;47.3884087
9531057126;0.6868364;47.37337
4353057768;0.6120441;47.3884412
5308703720;0.5035401;47.3686041
4353057770;0.6128165;47.3884915
4353057771;0.6131089;47.3885095
1586258924;0.6149863;47.3305985
5325480940;0.5077913;47.3343563
6596290595;0.7164705;47.377756
1109681142;0.7454615;47.370766
1109681143;0.7242957;47.3688567
1109681144;0.7218333;47.3716349
4353057782;0.6215404;47.3896925
4353057784;0.6221014;47.3904906
5270890532;0.5411214;47.3402413
6596290597;0.7165271;47.3776285
485254141;0.6687737;47.418925
6596290596;0.7164935;47.3776736
485254143;0.6662195;47.4211752
9803555842;0.6868582;47.3965499
2077516815;0.6841731;47.3933969
2077516816;0.6841339;47.3935034
485254164;0.6675559;47.4200658
2609407000;0.7100877;47.3378954
2609407003;0.7098283;47.3380473
1109681181;0.7559131;47.3688312
485254175;0.6655247;47.42072
485254176;0.6700776;47.4199152
492594209;0.6540208;47.3880396
1109681190;0.7541576;47.3724808
4932133927;0.6998214;47.3799359
7820829734;0.6875614;47.3432118
485254187;0.6689441;47.4200458
2609407024;0.7092605;47.3388711
4932133939;0.6988499;47.3803063
485254196;0.6703302;47.4198765
5243298885;0.5373988;47.3127539
4743476359;0.6806404;47.3668654
485254223;0.6716918;47.4196131
1109681233;0.7186256;47.3716803
485254225;0.6717419;47.4188406
485254232;0.67141;47.4212556
485254240;0.6690298;47.4232507
4743476364;0.6810498;47.3680189
485254246;0.669648;47.4223665
485254248;0.6684944;47.4211342
485254251;0.6691445;47.4218238
1109681261;0.7453314;47.3690753
1109681262;0.7209948;47.3718936
1109681270;0.7247449;47.3690795
485254264;0.6692762;47.4219658
7866442878;0.6348767;47.4176562
7866442879;0.6290933;47.4156146
9768035459;0.7346396;47.3531191
497968262;0.6497611;47.3636696
1109681287;0.7539868;47.3726701
9768035462;0.7345627;47.353281
485254288;0.6713658;47.4214235
3136447633;0.699732;47.4408618
485254290;0.6714004;47.4226687
4743476374;0.6784728;47.3692292
485254292;0.671755;47.4230446
485254294;0.672069;47.4216081
485254296;0.6723418;47.4214993
3136447641;0.699216;47.4417328
4743476375;0.6784755;47.3691961
1109681316;0.7486983;47.3739406
1109681319;0.7441282;47.3694093
1109681322;0.7185671;47.3719592
1109681323;0.7441628;47.3695913
7058646186;0.5142358;47.4212659
3136447661;0.7005524;47.441985
3136447671;0.6998272;47.4422112
3136447672;0.6999195;47.4422255
3136447673;0.700057;47.4422281
2689492162;0.6944376;47.3801506
7058646215;0.5144891;47.4327325
4319634641;0.5986579;47.3276797
5097284822;0.7063171;47.457481
5097284824;0.703182;47.4577008
5097284825;0.7031953;47.4576358
6844605662;0.5100822;47.3359472
4319634659;0.6014701;47.3273884
4319634661;0.6016093;47.327518
4319634663;0.6019298;47.3276243
5097284859;0.7068809;47.4578462
5097284860;0.70705;47.4578496
5275673862;0.5447695;47.3131941
5275673863;0.5389857;47.3139055
846750985;0.6638734;47.349407
8442242318;0.7364481;47.334631
8442242321;0.7368885;47.3341719
8442242322;0.7375123;47.3339927
8442242326;0.7363063;47.3334044
8442242327;0.7372513;47.3339129
8442242330;0.736653;47.3335887
995124511;0.7452008;47.3644687
5275673889;0.5384718;47.3097438
995124516;0.7481845;47.3643747
5275673892;0.5392796;47.3095486
447898958;0.6739363;47.3429062
1913808229;0.7047214;47.3481714
1913808232;0.7048018;47.3477862
3733742953;0.6865078;47.4138589
1913808235;0.7044188;47.3479582
995124589;0.7433715;47.3593988
7058646395;0.5253254;47.4016198
7058646398;0.5255008;47.4016391
7448847742;0.6078768;47.3582133
933651844;0.6987038;47.3659485
933651846;0.6994847;47.366297
8211424647;0.5796746;47.3062343
3991732098;0.7039083;47.3343397
2467063183;0.6569502;47.3873117
7448847760;0.6067129;47.3592435
3991732100;0.7043693;47.3344115
2467063188;0.6577509;47.3873716
2467063191;0.6587316;47.3874476
2467063192;0.658455;47.3874437
2467063193;0.6573805;47.387456
3991732102;0.7038589;47.3344756
2467063196;0.6588806;47.3875084
2467063198;0.6580162;47.3876414
643635448;0.7128095;47.3790099
3991732104;0.7043585;47.3345576
3991732105;0.7013181;47.3346423
2387240367;0.5586673;47.3806018
2387240370;0.5597286;47.3807104
2387240379;0.557342;47.3829833
2387240384;0.5572091;47.3830996
2387240385;0.5569264;47.3831161
2387240390;0.5571421;47.3831571
2387240391;0.5570916;47.3831833
2387240393;0.5564616;47.3833057
2387240396;0.5567413;47.3836246
2387240398;0.5565111;47.3836747
2387240399;0.5564675;47.3837331
2387240400;0.5566055;47.3837899
676619732;0.7421569;47.4198507
676619733;0.7434571;47.421458
2387240407;0.5562842;47.383979
676619737;0.7422634;47.4195088
676619738;0.7594042;47.4211772
2387240409;0.5564134;47.3840246
769156575;0.746416;47.3628993
676619745;0.7421619;47.4204087
769156578;0.7458073;47.3644395
2387240417;0.5543665;47.3842896
769156580;0.746157;47.3628768
2089444836;0.7323689;47.3683375
676619751;0.7417513;47.4208953
676619753;0.7612559;47.4212587
3231344109;0.7536325;47.3509077
676619757;0.7589875;47.4217653
676619759;0.7435422;47.4217953
2089444848;0.7274522;47.3684511
676619761;0.7426099;47.4209342
676619762;0.7429666;47.4212798
676619760;0.7423616;47.4206454
676619764;0.7592159;47.4209627
676619765;0.7602356;47.4210792
2089444862;0.731672;47.3685958
477244042;0.6841057;47.423543
2089444875;0.7322098;47.3686964
2089444884;0.7293359;47.368793
2089444891;0.7292608;47.3689139
3085854237;0.6611693;47.3457818
623404576;0.6745583;47.3933479
2089444908;0.7291794;47.3690417
2089444919;0.7280182;47.3690685
2089444922;0.7287314;47.3691036
9070339645;0.6346929;47.3661248
9070339649;0.6331652;47.3656365
2089444935;0.7291188;47.369187
2089444947;0.7290582;47.3693471
2661443160;0.6854833;47.4344494
8422450777;0.6975393;47.4147123
627861082;0.7044046;47.375342
2089444955;0.7292162;47.369467
8422450779;0.696764;47.4147777
2661443165;0.6828826;47.4397214
627861084;0.7071479;47.3757708
627861087;0.7107209;47.3767759
447899234;0.6717215;47.3419989
627861102;0.7054396;47.3768126
529557103;0.7158702;47.3349962
627861105;0.7068544;47.3772063
627861107;0.7107531;47.3785658
627861114;0.7077354;47.3782172
627861120;0.7064363;47.3777651
3815401089;0.7695505;47.4157984
627861123;0.7074907;47.3763694
4735919754;0.7090301;47.4157257
627861141;0.7059617;47.3790465
1056859800;0.7093399;47.4107886
1056859802;0.7102844;47.4110529
627861148;0.7084063;47.3800546
1541301924;0.6267009;47.3534666
627861169;0.7082037;47.3765757
627861174;0.7089173;47.3756506
772564676;0.7445282;47.3598399
772564679;0.743999;47.3603703
772564683;0.7434714;47.3598913
772564685;0.7438031;47.359677
772564689;0.7439919;47.3597212
6965061332;0.7624079;47.3816338
3477104348;0.6969124;47.3457431
1541301982;0.6247846;47.3559425
635725562;0.7103072;47.3690148
635725564;0.7101232;47.3695983
868509439;0.6596069;47.3435531
1541302016;0.6212404;47.3590023
7179101970;0.7495291;47.3360416
6754035480;0.6647962;47.4327523
6754035484;0.6632306;47.4328979
5470840604;0.6609056;47.351794
5470840606;0.6617719;47.3516854
868509471;0.6639105;47.3413874
1541302051;0.6199575;47.3620574
868509477;0.659276;47.3429729
3039061814;0.6905245;47.3599856
5275674423;0.5449077;47.3065078
5275674432;0.5551669;47.310672
5275674433;0.5546972;47.309674
5275674435;0.5546652;47.3103697
5275674436;0.5540742;47.3105105
483288904;0.6928811;47.4214521
483288910;0.6928381;47.4216278
5275674447;0.5555031;47.3082068
483288918;0.6951052;47.4224737
2719377240;0.7407476;47.3249606
2719377244;0.7395132;47.3282263
5275674464;0.5537152;47.3093138
2719377255;0.7487616;47.3311597
9152128875;0.6876075;47.3636974
483288940;0.6938552;47.4222743
9152128876;0.6876097;47.3636254
2719377261;0.7471061;47.3322312
9152128879;0.687502;47.3633195
868509557;0.6596631;47.34314
4157892470;0.6437538;47.4056522
4157892471;0.6435999;47.4056178
4157892472;0.6383887;47.4042873
868509560;0.6607291;47.3419112
2888066938;0.6330711;47.3829211
474376059;0.7133926;47.4125243
5243299719;0.5441499;47.3069388
483288968;0.6946674;47.422115
2888066953;0.6769929;47.3850989
5243299722;0.545015;47.3071917
483288971;0.6927221;47.4221379
2888066952;0.6770153;47.3848931
868509581;0.6606566;47.3419834
5470840724;0.6633476;47.352188
5470840725;0.6619174;47.3520151
5470840726;0.6610539;47.3516385
483288983;0.6915276;47.4221757
5470840731;0.6612101;47.3517506
5470840735;0.6612652;47.3515856
483288992;0.6906491;47.4225281
5470840742;0.661461;47.3517215
5470840743;0.6612693;47.3515465
5470840744;0.6612686;47.3515537
474376105;0.7088049;47.4121615
447899561;0.6729842;47.3459822
9157371820;0.716459;47.3395125
5470840749;0.6616692;47.3516973
5470840748;0.6614638;47.3514318
474376111;0.7099858;47.4121258
474376114;0.7113719;47.4122151
474376116;0.7125749;47.4124049
474376117;0.7135747;47.4155418
483289013;0.6879594;47.4210911
9157371831;0.7157753;47.3396885
9157371830;0.7164928;47.339531
9157371828;0.7164633;47.3396534
5470840761;0.6615481;47.3515279
5470840763;0.6612731;47.3515036
5470840764;0.6614542;47.351522
474376125;0.7089072;47.4157087
474376126;0.7081651;47.4155818
5470840767;0.6614604;47.3514635
483289024;0.6878201;47.4195121
9157371841;0.7157625;47.3392325
474376130;0.705132;47.4158344
5470840771;0.6610127;47.3507984
5470840765;0.6612791;47.3514545
7950854077;0.6152952;47.3436255
5470840778;0.6615048;47.3509098
5470840781;0.6614129;47.3508589
9157371854;0.7158566;47.3393354
9157371855;0.7166209;47.3397045
9157371856;0.7164126;47.3393149
5470840783;0.6613312;47.3509112
5470840785;0.6614156;47.3507842
5470840787;0.6610202;47.3507291
5470840788;0.6610441;47.3505071
9157371861;0.7169903;47.3391939
9157371862;0.7165131;47.3392097
9157371863;0.7175105;47.3392663
5470840786;0.6614189;47.3507476
447899610;0.6743751;47.3474227
9157371867;0.7159904;47.339401
9157371868;0.7169813;47.3393594
5470840795;0.6613855;47.3504059
483289054;0.6895355;47.4192831
9157371870;0.7164168;47.3393924
5470840800;0.6621713;47.3502424
9157371873;0.7139216;47.3382686
4405618659;0.5638944;47.3921134
565340133;0.5075991;47.3334827
4157892582;0.6377003;47.4006331
5470840807;0.661092;47.3500614
5470840808;0.6613158;47.3501992
5470840809;0.6613104;47.3502593
5470840810;0.6613057;47.3503085
565340139;0.5094614;47.3343319
565340142;0.5086651;47.33479
3587991535;0.6945891;47.4138081
492595185;0.6545098;47.3893218
565340148;0.5090438;47.334948
492595190;0.6552731;47.3900133
565340151;0.507588;47.33911
5470840823;0.6615403;47.3502069
5470840825;0.6615332;47.3502774
5470840826;0.6615724;47.3502793
5470840824;0.6615312;47.3502926
492595197;0.6551062;47.3905611
565340158;0.5097491;47.3376416
565340162;0.5104559;47.3396644
565340169;0.509743;47.3393158
565340173;0.5114376;47.3358155
565340179;0.5124161;47.3348593
5470840851;0.6619074;47.3506333
618948629;0.7329974;47.4189398
565340184;0.5115031;47.3364216
565340186;0.510908;47.3379378
618948635;0.7336265;47.4179827
565340191;0.5114387;47.3377293
618948642;0.7349452;47.4175953
565340196;0.5108707;47.3383368
618948647;0.7335069;47.4189618
618948648;0.7352431;47.4199511
9253840935;0.6128208;47.3418207
565340199;0.5110919;47.3384945
565340202;0.5121001;47.3385453
565340206;0.5109741;47.3382798
1149265967;0.6552124;47.3628352
5470840884;0.6617093;47.350687
7853860918;0.6939239;47.3838539
7853860919;0.6940134;47.3838453
7853860920;0.6940306;47.3846924
5470840887;0.6617015;47.350625
1033529404;0.5852421;47.4302618
7853860925;0.6934071;47.3838765
1987733566;0.6245583;47.3568113
7853860926;0.6934194;47.3837905
7853860924;0.6940887;47.3846908
7853860929;0.6931924;47.3838971
7853860930;0.6931992;47.3838149
7853860931;0.6932812;47.3839169
7853860932;0.6932093;47.3839199
7853860928;0.6932542;47.3837875
7853860927;0.6933857;47.3837761
7853860936;0.6946125;47.383755
7853860937;0.6946021;47.3836965
7853860938;0.6944495;47.3836711
7853860939;0.69435;47.383679
7853860940;0.6944035;47.3836739
9253840987;0.6135461;47.3416566
9253840993;0.6131471;47.3418796
846751856;0.6644806;47.3495068
4735920243;0.710481;47.4177229
4735920246;0.7100813;47.4169406
4735920247;0.710017;47.4167918
2308860028;0.6761777;47.4214892
2308860036;0.6762791;47.4216841
2308860039;0.6766275;47.4217208
2308860043;0.6769176;47.4217503
2308860044;0.6760506;47.4217539
2308860045;0.6786497;47.421763
2308860054;0.6775112;47.4218194
318662808;0.6692609;47.3898333
318662810;0.6695076;47.3893577
2308860059;0.6761082;47.4218448
318662812;0.6700141;47.3882139
2308860061;0.6778325;47.4218529
2308860068;0.6795295;47.4218845
1149266093;0.6510234;47.3640779
546203822;0.7430675;47.3909537
546203826;0.7569271;47.3862287
546203830;0.7573738;47.38969
1149266105;0.6535217;47.3662692
2308860091;0.6792677;47.4220172
6850898114;0.7181753;47.4076653
6850898115;0.7183539;47.40811
615803074;0.6643795;47.4088821
6850898117;0.7187199;47.4077024
6850898118;0.7190594;47.4083755
6850898120;0.7198871;47.4084377
1149266121;0.6530008;47.366603
6850898121;0.7075357;47.4094839
6850898123;0.7074497;47.4093692
1065904334;0.7054194;47.4297195
2308860111;0.678561;47.4221201
1065904336;0.704671;47.4295925
2740873430;0.7762982;47.4307115
1065904351;0.7062051;47.4280454
2308860128;0.6792787;47.4221974
2308860134;0.6804329;47.4223243
945711335;0.5972421;47.4110788
1065904360;0.7059253;47.4286084
945711337;0.5928378;47.4076997
1065904362;0.7056372;47.4296687
945711344;0.5939736;47.4076042
5682915569;0.6728411;47.4243542
945711346;0.5977445;47.4106583
5682915570;0.6735734;47.4242987
5682915572;0.6733613;47.4244611
5682915573;0.6733858;47.4242839
5682915574;0.6730574;47.4242604
5682915575;0.6730324;47.4244409
1065904376;0.7051419;47.4290405
1065904380;0.7006165;47.4224929
945711358;0.5982149;47.4111756
1065904386;0.7113845;47.4250209
1065904388;0.7053564;47.4295856
945711365;0.5947978;47.4082651
945711367;0.5941872;47.4075107
1065904403;0.7057169;47.4285169
1065904407;0.7002276;47.4229175
945711385;0.5967691;47.4099478
1065904411;0.7063789;47.4288154
945711389;0.5980239;47.4109734
1065904414;0.7055808;47.4295441
873883937;0.6826304;47.3719995
945711400;0.5961783;47.4108203
1065904425;0.7055541;47.4284384
945711403;0.5947214;47.408527
945711406;0.5953726;47.4107572
1065904434;0.7065611;47.4289018
945711412;0.5965493;47.4102747
1065904436;0.7077931;47.4273304
945711416;0.5935391;47.4072914
945711418;0.5981414;47.4102648
945711420;0.5978092;47.4105506
885942590;0.5746604;47.374979
1149266239;0.6592992;47.3627174
945711425;0.5954293;47.4095164
885942593;0.5839126;47.3723638
885942598;0.5831649;47.372002
1065904455;0.7066243;47.4282382
1065904457;0.7058575;47.429616
4935805258;0.6678222;47.3791078
873883979;0.6829055;47.372298
945711436;0.5951809;47.4099326
5559445837;0.6916896;47.426022
2874173774;0.697794;47.4332711
5559445839;0.692489;47.425555
1065904462;0.7050048;47.428915
5559445840;0.6921679;47.4255884
4935805259;0.6678998;47.3791498
1065904468;0.7005791;47.4231934
5559445849;0.6924399;47.4249192
1065904474;0.7068645;47.4283486
5559445851;0.6925677;47.4249
4935805276;0.6511077;47.3839918
1065904478;0.7078919;47.4284962
1065904480;0.705291;47.4291771
945711457;0.5947815;47.4106539
3025561952;0.6935713;47.3525198
1065904483;0.7053367;47.4242844
3025561953;0.6941783;47.3526803
1065904485;0.7061713;47.4297026
1065904486;0.7057962;47.4294874
5559445863;0.6910173;47.4242292
885942633;0.5706939;47.3671221
455895405;0.7821381;47.4773734
1065904496;0.7067383;47.4289968
1065904497;0.7061694;47.4294835
1065904498;0.7043266;47.429058
1065904499;0.708277;47.4274697
945711477;0.5959041;47.4087208
1065904502;0.7021059;47.4258638
885942646;0.5767761;47.3683031
455895419;0.7834709;47.4631709
1065904508;0.7083758;47.4276416
5519337852;0.6443598;47.385322
1065904510;0.7055381;47.4284091
9245845888;0.6618096;47.3513614
455895425;0.7855948;47.4588758
1065904514;0.7070464;47.4284322
5559445891;0.6824738;47.4243637
5519337857;0.6443273;47.386052
9245845890;0.6617575;47.3515288
8500308358;0.698014;47.4493026
8500308359;0.6976155;47.4492578
9245845893;0.6618206;47.350854
5559445898;0.6825532;47.4238168
885942666;0.5743152;47.3716332
1065904524;0.7072303;47.428518
1035626893;0.6719833;47.418954
5559445901;0.6823306;47.4241473
5559445902;0.6820338;47.4244945
5559445900;0.6825432;47.4241795
1065904529;0.7060384;47.4279452
885942675;0.5837351;47.3722477
1065904533;0.7064197;47.4281441
4460407197;0.7490327;47.4276218
5559445917;0.682816;47.4237114
5559445919;0.6799969;47.4265553
5559445920;0.6800886;47.4261714
5312375200;0.7078269;47.3331741
5312375199;0.7069874;47.3331359
1035626915;0.669064;47.4188911
447900067;0.6720342;47.3432787
1035626922;0.6653602;47.4196856
1035626927;0.6720006;47.4188775
1035626939;0.662533;47.419987
1020684732;0.6110838;47.3447809
537160125;0.7463585;47.3937184
1035626943;0.6741524;47.4192815
537160127;0.7412833;47.3970854
537160130;0.7410729;47.4001803
537160134;0.7418798;47.3971451
537160135;0.7434087;47.3972693
537160137;0.7434158;47.3975472
537160138;0.7434021;47.3982151
537160141;0.7433979;47.3985042
537160142;0.7433999;47.3983725
537160143;0.7426664;47.3983679
537160144;0.7426693;47.3981967
537160145;0.7433912;47.3989645
537160146;0.7426552;47.3989643
537160147;0.7426522;47.3987975
537160148;0.743407;47.3978815
537160149;0.7426916;47.3978813
1035626966;0.6633269;47.419585
537160151;0.743372;47.4003788
1035626968;0.6650604;47.4206281
537160153;0.7424043;47.4001692
537160154;0.7426408;47.4002134
537160155;0.7426427;47.3999385
537160156;0.743386;47.3994181
8615913949;0.7202662;47.4440044
537160152;0.7438359;47.4004878
537160159;0.7433818;47.3997099
537160160;0.7433824;47.3995661
537160161;0.7426488;47.3995654
537160162;0.7426491;47.399392
8615913956;0.7203139;47.4439267
8615913959;0.7198681;47.4438022
1035626991;0.6734487;47.4189691
1035626994;0.6647648;47.4198717
8615913971;0.7198236;47.4438807
1035626995;0.6634107;47.4198604
474376740;0.7098017;47.4167269
1035627044;0.6632632;47.4200313
968518217;0.687888;47.3637353
968518220;0.6840581;47.3643974
1035627085;0.6652134;47.419818
1035627089;0.6687966;47.418857
1799776879;0.7101282;47.3191735
1799776881;0.710265;47.3192009
1035627135;0.6630338;47.4194564
1799776902;0.7097399;47.3200281
